SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label
147.32.84.138,147.32.80.9,udp,45324,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000217,2,214,130,4608.294922,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,42115,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000219,2,214,130,4566.209961,0,0,flow=To-Background-UDP-CVUT-DNS-Server
213.148.158.230,147.32.85.26,udp,31906,60764,CON,0,0,,,16,1,49:54.7,41:50.8,112,127,0,0,0,6,6,1363,1375,1111,1116,3116.13916,12,2738,2227,0.00353,0.001605,0.001605,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,49518,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000169,2,214,130,5917.159668,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,36729,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.00017,2,214,130,5882.353027,0,0,flow=To-Background-UDP-CVUT-DNS-Server
124.171.4.90,147.32.84.229,udp,15750,13363,CON,0,0,,,25,1,49:54.7,21:32.6,39,127,0,0,0,14,14,3009,1572,2421,978,1897.944214,28,4581,3399,0.014226,0.00685,0.00685,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,59507,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000178,2,214,130,5617.977539,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,48988,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000221,2,214,130,4524.887207,0,0,flow=To-Background-UDP-CVUT-DNS-Server
77.42.143.140,147.32.84.229,udp,61933,13363,CON,0,0,,,19,1,49:54.7,49:54.7,109,127,0,0,0,1,1,76,60,34,18,0.000998,2,136,52,1002.003967,0,0,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,60416,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000213,2,214,130,4694.835449,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,60987,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000212,2,214,130,4716.980957,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,36205,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000166,2,214,130,6024.09668,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,55938,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000239,2,214,130,4184.100586,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,33076,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000334,2,214,130,2994.011963,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,36818,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000496,2,214,130,2016.129028,0,0,flow=To-Background-UDP-CVUT-DNS-Server
76.92.201.73,147.32.84.229,udp,48974,13363,CON,0,0,,,18,1,49:54.7,49:54.7,110,127,0,0,0,1,1,74,60,32,18,0.000842,2,134,50,1187.648438,0,0,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,45899,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000154,2,214,130,6493.506836,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,54104,53,CON,0,0,,,1,1,49:54.7,49:54.7,63,63,0,0,0,1,1,81,133,39,91,0.000267,2,214,130,3745.318359,0,0,flow=To-Background-UDP-CVUT-DNS-Server
174.143.151.71,147.32.87.191,tcp,51551,22,FIN,0,0,9024,7936,15,0,49:54.7,49:58.2,49,64,0.146666,0.000122,0.146544,12,14,1320,2588,520,1656,3.502662,26,3908,2176,7.137429,3.140469,3.873576,flow=Background-TCP-Established
147.32.84.20,212.71.128.157,udp,46005,123,CON,0,0,,,1,10,49:54.7,49:48.8,63,54,0,0,0,114,114,10260,10260,5472,5472,3594.104004,228,20520,10944,0.063159,0.03144,0.03144,flow=Background-UDP-NTP-Established-1
147.32.86.179,62.80.128.50,tcp,49848,443,FIN,0,0,64768,8748,1,9,49:54.7,49:55.0,127,55,0.060112,0.058973,0.001139,7,8,1600,1204,1192,736,0.242377,15,2804,1928,57.761257,32.718052,38.167107,flow=Background-TCP-Established
147.32.86.179,62.80.128.50,tcp,49849,443,FIN,0,0,64768,8716,1,9,49:54.7,49:55.0,127,55,0.059522,0.059107,0.000415,7,8,1584,1252,1176,784,0.29507,15,2836,1960,47.446369,25.409517,29.665668,flow=Background-TCP-Established
61.90.167.242,147.32.84.229,udp,40935,13363,CON,0,0,,,25,1,49:54.7,49:55.7,103,127,0,0,0,2,2,135,229,51,145,0.959801,4,364,196,3.125648,1.042658,1.043295,flow=Background-UDP-Established
86.175.57.104,147.32.84.229,udp,16850,13363,CON,0,0,,,20,1,49:54.8,49:55.1,108,127,0,0,0,2,2,719,147,635,56,0.339101,4,866,691,8.846922,2.954201,14.892476,flow=Background-UDP-Established
147.32.84.229,94.189.128.155,udp,13363,19537,CON,0,0,,,1,14,49:54.8,42:24.6,127,114,0,0,0,12,12,889,778,385,274,3149.849609,24,1667,659,0.007302,0.003492,0.003492,flow=Background-UDP-Established
147.32.84.229,128.193.252.34,udp,13363,60490,CON,0,0,,,1,16,49:54.8,28:56.2,127,112,0,0,0,6,7,837,432,585,137,2341.475586,13,1269,722,0.005125,0.002136,0.002563,flow=Background-UDP-Established
66.220.151.90,147.32.86.110,tcp,443,45656,RST,0,0,126,501,15,1,49:54.8,55:26.0,241,63,0,0,0,16,8,3138,7699,2088,7171,331.286774,24,10837,9259,0.069426,0.045278,0.021141,flow=Background
196.28.175.161,147.32.84.229,udp,38243,13363,CON,0,0,,,26,1,49:54.8,42:30.7,102,127,0,0,0,3,3,237,180,111,54,3155.983643,6,417,165,0.001584,0.000634,0.000634,flow=Background-UDP-Established
190.213.89.154,147.32.84.229,udp,62597,13363,CON,0,0,,,19,1,49:54.8,37:44.9,109,127,0,0,0,6,6,1149,432,897,180,2870.136719,12,1581,1077,0.003833,0.001742,0.001742,flow=Background-UDP-Established
147.32.86.110,147.32.80.9,udp,42335,53,CON,0,0,,,1,1,49:54.8,49:54.8,63,63,0,0,0,1,1,86,130,44,88,0.000355,2,216,132,2816.901367,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.86.110,147.32.80.9,udp,38962,53,CON,0,0,,,1,1,49:54.8,49:54.8,63,63,0,0,0,1,1,99,149,57,107,0.00016,2,248,164,6250,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.86.110,147.32.80.9,udp,55576,53,CON,0,0,,,1,1,49:54.8,49:54.8,63,63,0,0,0,1,1,86,272,44,230,0.000314,2,358,274,3184.713379,0,0,flow=To-Background-UDP-CVUT-DNS-Server
94.156.122.244,147.32.84.229,udp,6379,13363,CON,0,0,,,11,1,49:54.8,42:56.6,53,127,0,0,0,2,2,152,120,68,36,3181.866211,4,272,104,0.000943,0.000314,0.000314,flow=Background-UDP-Established
124.171.78.153,147.32.84.229,udp,62208,13363,CON,0,0,,,22,1,49:54.8,50:04.1,106,127,0,0,0,4,4,697,240,529,71,9.291967,8,937,600,0.753339,0.322929,0.322892,flow=Background-UDP-Established
80.193.22.164,147.32.84.229,udp,13428,13363,CON,0,0,,,16,1,49:54.8,50:44.7,112,127,0,0,0,4,4,1465,655,1297,484,49.899029,8,2120,1781,0.140283,0.060126,0.060123,flow=Background-UDP-Established
119.161.66.198,147.32.84.229,udp,55138,13363,CON,0,0,,,18,1,49:54.8,31:50.0,110,127,0,0,0,2,2,152,120,68,36,2515.170166,4,272,104,0.001193,0.000398,0.000398,flow=Background-UDP-Established
2.12.35.44,147.32.84.229,udp,2799,13363,CON,0,0,,,18,1,49:54.8,49:54.8,46,127,0,0,0,1,1,75,468,33,426,0.0011,2,543,459,909.090942,0,0,flow=Background-UDP-Established
87.244.108.166,147.32.84.229,tcp,15653,443,CON,0,0,32640,64427,20,1,49:54.8,49:52.4,108,127,0,0,0,174,172,16085,12302,4601,950,3597.638916,346,28387,5551,0.095896,0.04809,0.047534,flow=Background
91.74.23.4,147.32.84.229,udp,39937,13363,CON,0,0,,,24,1,49:54.8,20:54.9,40,127,0,0,0,12,12,888,720,384,216,1860.044189,24,1608,600,0.012365,0.005914,0.005914,flow=Background-UDP-Established
174.143.151.71,147.32.87.192,tcp,36574,22,FIN,0,0,9024,7936,15,0,49:54.8,49:58.4,49,64,0.1538,0.000099,0.153701,12,14,1336,2588,536,1656,3.567705,26,3924,2192,7.007306,3.083215,3.807719,flow=Background-TCP-Established
87.119.65.23,147.32.84.229,udp,65021,13363,CON,0,0,,,12,1,49:54.8,49:54.8,116,127,0,0,0,1,1,76,637,34,595,0.001177,2,713,629,849.617676,0,0,flow=Background-UDP-Established
151.95.170.16,147.32.84.229,udp,6449,13363,CON,0,0,,,15,1,49:54.8,45:18.9,113,127,0,0,0,3,3,228,180,102,54,3324.095947,6,408,156,0.001504,0.000602,0.000602,flow=Background-UDP-Established
70.81.0.7,147.32.84.229,udp,26284,13363,CON,0,0,,,19,1,49:54.9,43:54.2,109,127,0,0,0,10,10,1239,1273,819,853,3239.320557,20,2512,1672,0.005865,0.002778,0.002779,flow=Background-UDP-Established
121.15.66.234,147.32.84.229,udp,58405,13363,CON,0,0,,,20,1,49:54.9,37:21.7,44,127,0,0,0,2,2,150,120,66,36,2846.885742,4,270,102,0.001054,0.000351,0.000351,flow=Background-UDP-Established
110.142.33.120,147.32.84.229,udp,7149,13363,CON,0,0,,,25,1,49:54.9,49:54.9,39,127,0,0,0,1,1,78,906,36,864,0.001036,2,984,900,965.250977,0,0,flow=Background-UDP-Established
114.47.217.140,147.32.84.229,udp,53117,13363,CON,0,0,,,23,1,49:54.9,25:05.1,105,127,0,0,0,4,4,1083,272,915,103,2110.25293,8,1355,1018,0.003317,0.001422,0.001422,flow=Background-UDP-Established
82.116.2.156,147.32.84.229,udp,23964,13363,CON,0,0,,,18,1,49:54.9,49:56.9,110,127,0,0,0,2,2,154,954,70,870,2.047749,4,1108,940,1.465023,0.488451,0.48858,flow=Background-UDP-Established
147.32.86.111,67.195.187.252,tcp,1048,5050,CON,0,0,16092,8212,1,14,49:54.9,49:54.9,127,50,0,0,0,71,69,6043,4727,2155,641,3599.996826,140,10770,2796,0.038611,0.019444,0.019208,flow=Background
108.107.149.136,147.32.84.229,udp,12996,13363,CON,0,0,,,21,1,49:54.9,02:53.8,43,127,0,0,0,18,18,1368,1080,612,324,778.877563,36,2448,936,0.044936,0.021826,0.021826,flow=Background-UDP-Established
41.145.14.31,147.32.84.229,udp,41629,13363,CON,0,0,,,20,1,49:54.9,49:54.9,108,127,0,0,0,1,1,75,60,33,18,0.00097,2,135,51,1030.927856,0,0,flow=Background-UDP-Established
94.179.173.160,147.32.84.229,udp,4876,13363,CON,0,0,,,14,1,49:54.9,49:54.9,114,127,0,0,0,1,1,243,62,201,20,0.000857,2,305,221,1166.861084,0,0,flow=Background-UDP-Established
94.155.228.67,147.32.84.229,udp,11942,13363,CON,0,0,,,14,1,49:54.9,46:33.3,114,127,0,0,0,5,5,380,300,170,90,3398.414551,10,680,260,0.002648,0.001177,0.001177,flow=Background-UDP-Established
213.231.59.139,147.32.84.229,udp,61011,13363,CON,0,0,,,11,1,49:54.9,36:11.9,117,127,0,0,0,8,8,988,942,652,605,2776.921143,16,1930,1257,0.005402,0.002521,0.002521,flow=Background-UDP-Established
46.134.154.180,147.32.84.229,udp,37572,13363,CON,0,0,,,21,1,49:54.9,33:58.9,43,127,0,0,0,2,2,928,120,844,34,2643.954346,4,1048,878,0.001135,0.000378,0.000378,flow=Background-UDP-Established
85.196.246.71,147.32.84.229,udp,64119,13363,CON,0,0,,,13,1,49:54.9,49:54.9,115,127,0,0,0,1,1,216,950,174,908,0.001348,2,1166,1082,741.839722,0,0,flow=Background-UDP-Established
81.158.181.71,147.32.84.229,tcp,49190,13363,FIN,0,0,16060,64706,21,1,49:55.0,22:08.7,107,127,0.066028,0.00029,0.065738,233,229,24448,25283,11097,12154,1933.754883,462,49731,23251,0.238396,0.119974,0.117909,flow=Background-TCP-Established
147.32.84.229,218.103.213.223,udp,13363,12780,CON,0,0,,,1,19,49:55.0,47:05.9,127,109,0,0,0,2,2,155,551,71,467,3430.977539,4,706,538,0.000874,0.000291,0.000291,flow=Background-UDP-Established
66.8.219.64,147.32.84.229,udp,1129,13363,CON,0,0,,,19,1,49:55.0,56:46.7,45,127,0,0,0,2,2,1090,120,1006,34,411.723328,4,1210,1040,0.007286,0.002429,0.002429,flow=Background-UDP-Established
147.32.84.229,125.230.41.37,udp,13363,50061,CON,0,0,,,1,24,49:55.0,35:30.2,127,104,0,0,0,4,4,325,269,157,101,2735.255127,8,594,258,0.002559,0.001097,0.001097,flow=Background-UDP-Established
87.97.164.119,147.32.84.229,udp,19535,13363,CON,0,0,,,10,1,49:55.0,49:20.0,118,127,0,0,0,4,4,311,678,143,510,3565.019531,8,989,653,0.001964,0.000842,0.000842,flow=Background-UDP-Established
87.16.85.18,147.32.84.229,udp,2501,13363,CON,0,0,,,18,1,49:55.0,49:55.0,110,127,0,0,0,1,1,76,60,34,18,0.000683,2,136,52,1464.128784,0,0,flow=Background-UDP-Established
76.172.28.228,147.32.84.229,udp,27586,13363,CON,0,0,,,19,1,49:55.0,39:58.8,45,127,0,0,0,6,6,450,360,198,108,3003.801514,12,810,306,0.003662,0.001665,0.001665,flow=Background-UDP-Established
147.32.86.172,69.63.190.10,tcp,49508,80,CON,0,0,64240,65535,1,12,49:55.0,49:43.5,127,244,0,0,0,360,337,145065,127290,124545,109080,3588.494385,697,272355,233625,0.193953,0.100042,0.093641,flow=Background
147.32.84.229,77.220.1.214,udp,13363,12652,CON,0,0,,,1,20,49:55.0,41:35.6,127,108,0,0,0,14,15,2149,1661,1561,1031,3100.537598,29,3810,2592,0.009031,0.004193,0.004517,flow=Background-UDP-Established
94.68.85.156,147.32.84.229,tcp,49158,13363,CON,0,0,16915,64549,14,1,49:55.1,49:01.2,114,127,0,0,0,81,76,8585,5628,3857,1208,3546.192871,157,14213,5065,0.043991,0.022561,0.02115,flow=Background
147.32.85.25,147.32.80.9,udp,38296,53,CON,0,0,,,1,1,49:55.1,49:55.1,63,63,0,0,0,1,1,79,129,37,87,0.00022,2,208,124,4545.45459,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.25,147.32.80.9,udp,34650,53,CON,0,0,,,1,1,49:55.1,49:55.1,63,63,0,0,0,1,1,66,141,24,99,0.000235,2,207,123,4255.319336,0,0,flow=To-Background-UDP-CVUT-DNS-Server
94.112.251.253,147.32.84.229,udp,7464,13363,CON,0,0,,,13,1,49:55.1,49:55.1,115,127,0,0,0,1,1,75,544,33,502,0.001086,2,619,535,920.810303,0,0,flow=Background-UDP-Established
60.250.148.127,147.32.84.229,udp,51429,13363,CON,0,0,,,24,1,49:55.1,45:10.1,104,127,0,0,0,6,6,885,2135,633,1883,3315.02002,12,3020,2516,0.003318,0.001508,0.001508,flow=Background-UDP-Established
115.167.88.99,147.32.84.229,udp,6951,13363,CON,0,0,,,25,1,49:55.1,49:55.1,103,127,0,0,0,1,1,454,60,412,17,0.002045,2,514,429,488.997559,0,0,flow=Background-UDP-Established
147.32.85.25,147.32.80.9,udp,56375,53,CON,0,0,,,1,1,49:55.1,49:55.1,63,63,0,0,0,1,1,79,129,37,87,0.000441,2,208,124,2267.57373,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.25,147.32.80.9,udp,56173,53,CON,0,0,,,1,1,49:55.1,49:55.1,63,63,0,0,0,1,1,66,141,24,99,0.000337,2,207,123,2967.358887,0,0,flow=To-Background-UDP-CVUT-DNS-Server
217.31.66.125,147.32.84.229,udp,12835,13363,CON,0,0,,,17,1,49:55.1,49:55.1,111,127,0,0,0,1,1,75,60,33,18,0.000784,2,135,51,1275.510254,0,0,flow=Background-UDP-Established
88.114.152.22,147.32.84.229,rtcp,39547,13363,CON,0,0,,,12,1,49:55.1,09:36.4,116,127,0,0,0,4,4,304,240,136,72,1181.289795,8,544,208,0.005926,0.00254,0.00254,flow=Background-UDP-Established
203.186.155.18,147.32.84.229,udp,12670,13363,CON,0,0,,,15,1,49:55.1,04:07.9,113,127,0,0,0,2,2,155,120,71,36,852.766541,4,275,107,0.003518,0.001173,0.001173,flow=Background-UDP-Established
119.111.83.206,147.32.84.229,udp,17953,13363,CON,0,0,,,18,1,49:55.1,49:55.1,110,127,0,0,0,1,1,178,62,136,20,0.000972,2,240,156,1028.806519,0,0,flow=Background-UDP-Established
213.214.70.151,147.32.84.229,udp,23254,13363,CON,0,0,,,18,1,49:55.1,49:55.1,46,127,0,0,0,1,1,77,60,35,18,0.000877,2,137,53,1140.250854,0,0,flow=Background-UDP-Established
220.189.214.123,147.32.84.229,udp,24195,13363,CON,0,0,,,22,1,49:55.1,29:33.1,106,127,0,0,0,2,2,154,120,70,36,2377.959229,4,274,106,0.001262,0.000421,0.000421,flow=Background-UDP-Established
59.125.130.250,147.32.84.229,udp,21034,13363,CON,0,0,,,25,1,49:55.1,49:55.1,103,127,0,0,0,1,1,183,62,141,20,0.001287,2,245,161,777.000793,0,0,flow=Background-UDP-Established
83.36.183.49,147.32.84.229,udp,10223,13363,CON,0,0,,,17,1,49:55.1,49:55.1,111,127,0,0,0,1,1,75,60,33,18,0.001187,2,135,51,842.460022,0,0,flow=Background-UDP-Established
112.198.79.3,147.32.84.229,udp,49794,13363,CON,0,0,,,28,1,49:55.2,49:55.2,100,127,0,0,0,1,1,454,60,412,17,0.001922,2,514,429,520.291382,0,0,flow=Background-UDP-Established
147.32.84.229,134.2.91.67,udp,13363,18917,CON,0,0,,,1,16,49:55.2,45:59.2,127,112,0,0,0,12,14,1080,4099,575,3511,3364.029541,26,5179,4086,0.007432,0.00327,0.003864,flow=Background-UDP-Established
219.147.28.62,147.32.84.229,udp,37072,13363,CON,0,0,,,21,1,49:55.2,40:22.0,43,127,0,0,0,2,2,146,120,62,36,3026.820312,4,266,98,0.000991,0.00033,0.00033,flow=Background-UDP-Established
58.178.200.159,147.32.84.229,udp,37851,13363,CON,0,0,,,15,1,49:55.2,43:07.4,49,127,0,0,0,12,12,954,720,450,216,3192.195557,24,1674,666,0.007205,0.003446,0.003446,flow=Background-UDP-Established
94.112.35.184,147.32.84.229,udp,33246,13363,CON,0,0,,,11,1,49:55.2,49:55.2,53,127,0,0,0,1,1,78,483,36,441,0.00104,2,561,477,961.538452,0,0,flow=Background-UDP-Established
121.54.47.2,147.32.84.229,udp,46117,13363,CON,0,0,,,28,1,49:55.2,40:05.5,100,127,0,0,0,6,6,456,360,204,108,3010.335205,12,816,312,0.003654,0.001661,0.001661,flow=Background-UDP-Established
147.32.85.89,147.32.80.9,udp,50957,53,CON,0,0,,,1,1,49:55.2,49:55.2,63,63,0,0,0,1,1,77,127,35,85,0.000302,2,204,120,3311.258301,0,0,flow=To-Background-UDP-CVUT-DNS-Server
95.43.64.67,147.32.84.229,udp,10580,13363,CON,0,0,,,15,1,49:55.2,30:22.9,113,127,0,0,0,2,2,150,120,66,36,2427.647217,4,270,102,0.001236,0.000412,0.000412,flow=Background-UDP-Established
82.135.242.109,147.32.84.229,udp,16331,13363,CON,0,0,,,16,1,49:55.2,31:13.7,112,127,0,0,0,3,3,222,180,96,54,2478.510986,6,402,150,0.002017,0.000807,0.000807,flow=Background-UDP-Established
94.69.232.139,147.32.84.229,udp,15483,13363,CON,0,0,,,15,1,49:55.2,18:53.1,49,127,0,0,0,4,4,1976,240,1808,68,1737.894409,8,2216,1876,0.004028,0.001726,0.001726,flow=Background-UDP-Established
208.54.7.140,147.32.84.229,udp,40612,13363,CON,0,0,,,23,1,49:55.2,49:56.0,41,127,0,0,0,2,2,956,120,872,34,0.783062,4,1076,906,3.831114,1.27787,1.282819,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,55997,53,CON,0,0,,,1,1,49:55.2,49:55.2,63,63,0,0,0,1,1,81,133,39,91,0.000176,2,214,130,5681.818359,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,51842,53,CON,0,0,,,1,1,49:55.2,49:55.2,63,63,0,0,0,1,1,81,133,39,91,0.000241,2,214,130,4149.377441,0,0,flow=To-Background-UDP-CVUT-DNS-Server
67.188.111.20,147.32.84.229,udp,44697,13363,CON,0,0,,,21,1,49:55.2,49:55.2,107,127,0,0,0,1,1,189,62,147,20,0.001345,2,251,167,743.494446,0,0,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,47325,53,CON,0,0,,,1,1,49:55.2,49:55.2,63,63,0,0,0,1,1,81,133,39,91,0.000188,2,214,130,5319.148926,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,50186,53,CON,0,0,,,1,1,49:55.2,49:55.2,63,63,0,0,0,1,1,81,133,39,91,0.000175,2,214,130,5714.286133,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.25,74.125.232.207,tcp,58205,443,RST,0,0,747520,363008,1,9,49:55.2,49:55.3,63,55,0.007997,0.007997,0,2,1,134,74,0,0,0.008076,3,208,0,247.647354,123.823677,0,flow=Background-google-analytics16
147.32.84.25,74.125.232.207,tcp,58206,443,FIN,0,0,54016,11968,1,9,49:55.3,51:56.1,63,55,0.007892,0.007811,0.000081,19,26,4216,22352,2954,20628,120.858505,45,26568,23582,0.364062,0.148934,0.206867,flow=Background-google-analytics16
147.32.84.138,147.32.80.9,udp,35353,53,CON,0,0,,,1,1,49:55.3,49:55.3,63,63,0,0,0,1,1,81,133,39,91,0.000253,2,214,130,3952.569092,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,51528,53,CON,0,0,,,1,1,49:55.3,49:55.3,63,63,0,0,0,1,1,81,133,39,91,0.000252,2,214,130,3968.253906,0,0,flow=To-Background-UDP-CVUT-DNS-Server
113.104.240.64,147.32.84.229,udp,49668,13363,CON,0,0,,,20,1,49:55.3,49:47.9,108,127,0,0,0,2,2,158,121,74,37,3592.674072,4,279,111,0.000835,0.000278,0.000278,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,58593,53,CON,0,0,,,1,1,49:55.3,49:55.3,63,63,0,0,0,1,1,81,133,39,91,0.00029,2,214,130,3448.275879,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,39807,53,CON,0,0,,,1,1,49:55.3,49:55.3,63,63,0,0,0,1,1,81,133,39,91,0.000288,2,214,130,3472.222168,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,60309,53,CON,0,0,,,1,1,49:55.3,49:55.3,63,63,0,0,0,1,1,81,133,39,91,0.000242,2,214,130,4132.231445,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,43338,53,CON,0,0,,,1,1,49:55.3,49:55.3,63,63,0,0,0,1,1,81,133,39,91,0.000283,2,214,130,3533.568848,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,58719,53,CON,0,0,,,1,1,49:55.3,49:55.3,63,63,0,0,0,1,1,81,133,39,91,0.000281,2,214,130,3558.718994,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,34116,53,CON,0,0,,,1,1,49:55.3,49:55.3,63,63,0,0,0,1,1,81,133,39,91,0.000243,2,214,130,4115.226074,0,0,flow=To-Background-UDP-CVUT-DNS-Server
67.103.141.163,147.32.84.229,udp,30255,13363,CON,0,0,,,18,1,49:55.3,47:17.2,110,127,0,0,0,8,6,4421,798,4084,543,3441.892822,14,5219,4627,0.003777,0.002034,0.001453,flow=Background-UDP-Established
149.5.45.253,147.32.84.229,udp,43029,13363,CON,0,0,,,17,1,49:55.3,46:01.2,47,127,0,0,0,7,7,629,2439,335,2145,3365.964355,14,3068,2480,0.003862,0.001783,0.001783,flow=Background-UDP-Established
70.114.48.249,147.32.84.229,udp,47325,13363,CON,0,0,,,19,1,49:55.3,49:53.3,109,127,0,0,0,4,8,306,563,138,227,3598.010498,12,869,365,0.003057,0.002277,0.001946,flow=Background-UDP-Established
188.131.69.99,147.32.84.229,udp,36476,13363,CON,0,0,,,17,1,49:55.3,30:29.8,111,127,0,0,0,3,3,228,180,102,54,2434.528809,6,408,156,0.002054,0.000822,0.000822,flow=Background-UDP-Established
147.32.84.59,209.85.149.95,tcp,53868,80,FIN,0,0,227,0,2,12,49:55.3,49:55.3,62,52,0,0,0,2,1,132,66,0,0,0.024605,3,198,0,81.284294,40.642147,0,flow=Background-Established-cmpgw-CVUT
147.32.84.59,209.85.149.95,tcp,53869,80,FIN,0,0,181,0,2,12,49:55.3,49:55.3,62,52,0,0,0,2,1,132,66,0,0,0.024722,3,198,0,80.899605,40.449802,0,flow=Background-Established-cmpgw-CVUT
147.32.87.252,147.32.80.9,udp,35532,53,CON,0,0,,,2,1,49:55.3,49:55.3,62,63,0,0,0,1,1,87,196,45,154,0.000233,2,283,199,4291.845703,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.221,89.187.142.41,udp,123,123,CON,0,0,,,1,7,49:55.3,41:11.3,63,57,0,0,0,4,4,360,360,192,192,3076.007324,8,720,384,0.002276,0.000975,0.000975,flow=Background-UDP-NTP-Established-1
147.32.87.252,147.32.80.9,udp,57208,53,CON,0,0,,,2,1,49:55.3,49:55.3,62,63,0,0,0,1,1,78,154,36,112,0.000275,2,232,148,3636.36377,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.87.252,147.32.80.9,udp,36752,53,CON,0,0,,,2,1,49:55.3,49:55.3,62,63,0,0,0,1,1,79,217,37,175,0.000322,2,296,212,3105.590088,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.87.252,147.32.80.9,udp,36752,53,CON,0,0,,,2,1,49:55.3,49:55.3,62,63,0,0,0,1,1,79,129,37,87,0.000321,2,208,124,3115.264893,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.229,62.78.38.125,udp,13363,20324,CON,0,0,,,1,13,49:55.3,47:56.1,127,115,0,0,0,15,15,2011,2076,1374,1445,3480.737305,30,4087,2819,0.008332,0.004022,0.004022,flow=Background-UDP-Established
31.9.246.118,147.32.84.229,udp,60965,13363,CON,0,0,,,22,1,49:55.3,49:55.3,106,127,0,0,0,1,1,77,60,35,18,0.000938,2,137,53,1066.098145,0,0,flow=Background-UDP-Established
83.240.71.78,147.32.84.229,tcp,3273,13363,CON,0,0,17056,64904,10,1,49:55.3,48:55.5,54,127,0,0,0,199,121,26328,12564,13194,4578,3540.123535,320,38892,17772,0.09011,0.05593,0.033897,flow=Background
