SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Tag
178.77.71.27,147.32.87.29,tcp,4444,3389,RST,0,0,62615,64240,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.021351,0.000742,0.020609,84,133,6495,143530,1537,136310,3.136559,217,150025,137847,68.865273,26.46212,42.385712,flow=Background-TCP-Established
147.32.84.170,209.85.148.105,tcp,49997,80,FIN,0,0,14720,363008,1,9,8/14/2011 7:19,8/14/2011 7:19,63,55,0.009026,0.008885,0.000141,4,2,272,140,0,0,0.018034,6,412,0,277.254089,166.352448,110.913933,flow=From-Normal-V44-Stribrek
67.195.115.177,147.32.87.27,tcp,54789,80,FIN,0,0,6912,6912,17,0,8/14/2011 7:19,8/14/2011 7:19,47,64,0.175861,0.000015,0.175846,5,5,840,470,502,132,0.352266,10,1310,634,25.548874,11.356796,11.355539,flow=Background-TCP-Established
147.32.85.42,74.54.223.163,tcp,39464,443,CON,0,0,19520,9088,1,18,8/14/2011 7:19,8/14/2011 8:18,63,46,0.14977,0.149701,0.000069,188,184,16857,20383,4441,8231,3585.615234,372,37240,12672,0.103469,0.052155,0.051039,flow=Background-TCP-Established
147.32.85.42,69.58.183.140,tcp,60987,80,FIN,0,0,11648,6912,1,15,8/14/2011 7:19,8/14/2011 7:19,63,49,0.100237,0.100168,0.000069,7,7,934,3628,464,3158,0.302376,14,4562,3622,42.992828,29.679316,29.672417,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3374,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:19,8/14/2011 7:19,127,53,0.016382,0.016368,0.000014,27,50,1751,69340,141,66614,0.169801,77,71091,66755,447.582764,169.568909,319.357635,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14296,80,FIN,0,0,15692,9024,19,1,8/14/2011 7:19,8/14/2011 7:19,109,63,0.210836,0.000195,0.210641,15,18,2356,15524,1358,14328,16.900635,33,17880,15686,1.89342,0.828372,1.005891,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14298,80,FIN,0,0,15320,7936,19,1,8/14/2011 7:19,8/14/2011 7:19,109,63,0.20991,0.000019,0.209891,15,18,1902,17327,904,16131,16.809441,33,19229,17035,1.903692,0.832866,1.011338,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14299,80,FIN,0,0,15700,7936,19,1,8/14/2011 7:19,8/14/2011 7:19,109,63,0.20991,0.000009,0.209901,16,20,1971,21114,907,19786,16.799576,36,23085,20693,2.083386,0.89288,1.130982,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14300,80,FIN,0,0,15320,7936,19,1,8/14/2011 7:19,8/14/2011 7:19,109,63,0.309441,0.000025,0.309416,13,14,1772,11478,906,10546,16.799511,27,13250,11452,1.547664,0.714307,0.773833,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14297,80,FIN,0,0,15316,7936,19,1,8/14/2011 7:19,8/14/2011 7:19,109,63,0.309679,0.000009,0.30967,12,13,1709,9826,909,8960,16.809372,25,11535,9869,1.427775,0.654399,0.713888,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3375,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:19,8/14/2011 7:19,127,51,0.026539,0.02652,0.000019,15,23,1029,28342,139,27074,0.216748,38,29371,27213,170.705154,64.591141,115.720039,flow=Background-TCP-Established
66.249.72.135,147.32.84.130,tcp,65340,443,FIN,0,0,24960,7936,15,2,8/14/2011 7:19,8/14/2011 7:19,49,62,0.10365,0.000241,0.103409,11,13,1382,10574,648,9708,0.948808,24,11956,10356,24.240942,10.540751,12.650661,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14301,80,FIN,0,0,15692,6912,19,1,8/14/2011 7:19,8/14/2011 7:19,109,63,0.220554,0.000157,0.220397,7,7,923,3195,453,2725,15.530151,14,4118,3178,0.837081,0.386346,0.386349,flow=Background-TCP-Established
81.90.174.5,147.32.85.85,tcp,45328,443,RST,0,0,43584,66608,13,1,8/14/2011 7:19,8/14/2011 7:19,51,63,0.01615,0.000092,0.016058,31,27,4519,6606,2477,4816,1.633276,58,11125,7293,34.899185,18.367992,16.087097,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3376,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:19,8/14/2011 7:19,127,50,0.026204,0.02619,0.000014,16,24,1089,29963,139,28641,0.216003,40,31052,28780,180.553055,69.443481,121.180832,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2288,3389,RST,0,0,62615,64240,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.021192,0.000382,0.02081,89,140,6799,150054,1541,142456,3.88476,229,156853,143997,58.690887,22.652622,35.98278,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3377,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:19,8/14/2011 7:19,127,119,0.016921,0.016715,0.000206,21,65,1406,84986,156,81444,0.992994,86,86392,81600,85.599709,20.141108,65.562416,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2525,3389,RST,0,0,62615,64240,10,1,8/14/2011 7:19,8/14/2011 7:19,118,127,0.022464,0.001939,0.020525,82,121,6383,150088,1545,143516,7.409314,203,156471,145061,27.262981,10.932186,16.247606,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,33310,80,FIN,0,0,26112,6912,17,1,8/14/2011 7:19,8/14/2011 7:19,47,63,0.174947,0.000093,0.174854,11,11,1131,11549,397,10815,0.547607,22,12680,11212,38.348671,18.261538,18.264372,flow=Background-TCP-Established
93.158.144.28,147.32.84.2,tcp,56731,80,RST,0,0,63328,6912,13,1,8/14/2011 7:19,8/14/2011 7:19,51,63,0.061983,0.000108,0.061875,11,10,1040,10006,312,9338,0.321909,21,11046,9650,62.129356,31.064678,34.634834,flow=Background-TCP-Established
66.249.71.123,147.32.87.33,tcp,58358,443,RST,0,0,33664,9024,14,0,8/14/2011 7:19,8/14/2011 7:19,50,64,0.111213,0.000653,0.11056,18,16,2365,13303,1181,12239,7.213284,34,15668,13420,4.574893,2.356763,2.112102,flow=Background-TCP-Established
90.183.39.17,147.32.84.2,tcp,41918,80,FIN,0,0,26112,6912,11,1,8/14/2011 7:19,8/14/2011 7:19,53,63,0.000985,0.000014,0.000971,13,13,1343,11780,453,10914,0.02589,26,13123,11367,965.623779,465.026154,463.750183,flow=Background-TCP-Established
123.212.43.140,147.32.84.20,tcp,3389,3948,RST,0,0,16384,0,21,1,8/14/2011 7:19,8/14/2011 7:19,107,63,0,0,0,1,1,62,60,0,0,0.000014,2,122,0,71428.57031,0,0,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3378,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:19,8/14/2011 7:19,127,53,0.037899,0.037885,0.000014,11,20,798,23483,148,22377,0.309483,31,24281,22525,96.93586,32.311954,69.960716,flow=Background-TCP-Established
147.32.84.131,74.125.232.214,tcp,37430,443,FIN,0,0,17920,12416,1,10,8/14/2011 7:19,8/14/2011 7:24,63,54,0.008021,0.00777,0.000251,24,19,5929,2721,4337,1459,306.539703,43,8650,5796,0.137013,0.075031,0.058721,flow=Background-TCP-Established
66.249.68.166,147.32.85.34,tcp,48705,80,FIN,0,0,46400,66608,16,1,8/14/2011 7:19,8/14/2011 7:19,48,63,0.183114,0.000082,0.183032,19,17,1635,20310,373,19176,7.104761,36,21945,19549,4.926274,2.533512,2.311654,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3379,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:19,8/14/2011 7:19,127,51,0.026433,0.026331,0.000102,16,28,1091,35966,141,34428,0.243847,44,37057,34569,176.340088,61.513981,124.13736,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4583,3389,RST,0,0,62615,64240,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.021471,0.000479,0.020992,76,117,6023,131234,1545,124878,1.981247,193,137257,126423,96.908669,37.854946,59.199955,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3380,80,FIN,0,0,64153,5840,1,11,8/14/2011 7:19,8/14/2011 7:19,127,53,0.016402,0.016328,0.000074,15,23,1033,28930,143,27662,0.135092,38,29963,27805,273.887421,117.903671,185.241318,flow=Background-TCP-Established
66.249.67.152,147.32.85.69,tcp,40894,80,FIN,0,0,8000,6912,16,1,8/14/2011 7:19,8/14/2011 7:19,48,63,0.182966,0.00015,0.182816,5,5,638,1403,300,1065,0.439397,10,2041,1365,20.482616,9.108111,9.106493,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,36178,80,FIN,0,0,6912,7040,11,1,8/14/2011 7:19,8/14/2011 7:19,53,63,0.000924,0.000014,0.00091,5,5,938,475,600,137,0.00295,10,1413,737,3050.847412,1387.925049,1362.397827,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3381,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:19,8/14/2011 7:19,127,51,0.026372,0.026262,0.00011,15,23,1029,28342,139,27074,0.215803,38,29371,27213,171.452667,64.873985,116.141571,flow=Background-TCP-Established
66.249.72.228,147.32.87.36,tcp,43982,80,FIN,0,0,20352,5440,15,0,8/14/2011 7:19,8/14/2011 7:19,49,64,0.103692,0.000223,0.103469,10,8,976,6704,308,6168,6.273859,18,7680,6476,2.709656,1.434524,1.1345,flow=To-Background-CVUT-WebServer
178.77.71.27,147.32.87.29,tcp,1872,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.023283,0.000284,0.022999,64,99,5317,115166,1547,109788,2.423595,163,120483,111335,66.84285,25.994442,40.797462,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3382,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:19,8/14/2011 7:19,127,50,0.026193,0.026124,0.000069,15,24,1029,29963,139,28641,0.240339,39,30992,28780,158.110001,58.251053,107.375778,flow=Background-TCP-Established
90.183.39.17,147.32.84.2,tcp,42553,80,FIN,0,0,7040,6912,11,1,8/14/2011 7:19,8/14/2011 7:19,53,63,0.000876,0.000015,0.000861,5,5,788,920,450,582,0.003813,10,1708,1032,2360.346191,1072.673584,1053.185913,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3383,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:19,8/14/2011 7:19,127,53,0.016462,0.016358,0.000104,13,21,913,25791,143,24631,0.134909,34,26704,24774,244.609329,101.220551,168.703766,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,33885,80,FIN,0,0,57984,6912,17,1,8/14/2011 7:19,8/14/2011 7:19,47,63,0.177105,0.000017,0.177088,121,208,8373,265921,379,252185,1.799277,329,274294,252564,182.295456,66.696571,115.047295,flow=Background-TCP-Established
147.32.84.170,209.85.148.103,tcp,59200,80,FIN,0,0,14720,5696,1,9,8/14/2011 7:19,8/14/2011 7:19,63,55,0.00897,0.008746,0.000224,4,3,272,206,0,0,0.018117,7,478,0,331.180664,165.590332,213.743729,flow=From-Normal-V44-Stribrek
147.32.86.20,87.98.230.229,tcp,3384,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:19,8/14/2011 7:19,127,53,0.016383,0.016269,0.000114,25,50,1631,69340,141,66614,0.170198,75,70971,66755,434.78772,156.006241,318.328583,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2735,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:19,8/14/2011 7:19,118,127,0.020977,0.000486,0.020491,82,117,6383,139314,1545,132958,6.271925,199,145697,134503,31.569256,12.914696,18.558964,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2921,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.021155,0.000423,0.020732,80,122,6267,138051,1549,131425,3.766233,202,144318,132974,53.368977,20.975866,32.317928,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,36740,80,FIN,0,0,6912,7040,11,1,8/14/2011 7:19,8/14/2011 7:19,53,63,0.001054,0.000015,0.001039,5,5,917,475,579,137,0.003142,10,1392,716,2864.417725,1316.222412,1279.181274,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3385,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:19,8/14/2011 7:19,127,51,0.026136,0.026122,0.000014,15,23,1029,28342,139,27074,0.215826,38,29371,27213,171.434387,64.867065,116.0411,flow=Background-TCP-Established
81.90.174.5,147.32.85.85,tcp,45329,443,RST,0,0,37824,66608,13,1,8/14/2011 7:19,8/14/2011 7:19,51,63,0.020744,0.000191,0.020553,25,21,3517,5780,1871,4386,0.599529,46,9297,6257,75.058914,40.031422,34.124275,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3386,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:19,8/14/2011 7:19,127,119,0.016787,0.016773,0.000014,24,65,1586,85089,156,81547,0.914991,89,86675,81703,96.175804,25.136858,71.263458,flow=Background-TCP-Established
113.105.171.60,147.32.84.1,tcp,80,60702,RST,0,0,2097152,0,20,1,8/14/2011 7:19,8/14/2011 7:19,108,255,0,0,0,1,1,66,60,0,0,0.000601,2,126,0,1663.893555,0,0,flow=Background-TCP-Established
113.105.171.56,147.32.84.1,tcp,80,60702,RST,0,0,2097152,0,21,1,8/14/2011 7:19,8/14/2011 7:19,107,255,0,0,0,1,1,66,60,0,0,0.00065,2,126,0,1538.461548,0,0,flow=Background-TCP-Established
208.69.40.100,147.32.84.74,tcp,50967,80,FIN,0,0,66600,6912,17,1,8/14/2011 7:19,8/14/2011 7:19,47,63,0.173756,0.000015,0.173741,23,30,1840,39766,314,37778,8.685814,53,41606,38092,5.986773,2.532866,3.406999,flow=Background-TCP-Established
46.234.102.58,147.32.84.2,tcp,46987,80,FIN,0,0,7808,5824,9,1,8/14/2011 7:19,8/14/2011 7:19,55,63,0.001048,0.000015,0.001033,5,5,456,1281,118,943,0.022394,10,1737,1061,401.893372,178.731003,178.738998,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1410,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.021851,0.000286,0.021565,70,108,5689,123539,1541,117669,2.647317,178,129228,119210,66.860146,26.064125,40.745979,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3387,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:19,8/14/2011 7:19,127,51,0.02602,0.026007,0.000013,14,24,969,29963,139,28641,0.214978,38,30932,28780,172.110641,60.471306,121.721451,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3388,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:19,8/14/2011 7:19,127,53,0.0378,0.037786,0.000014,11,20,798,23483,148,22377,0.308941,31,24281,22525,97.105919,32.368641,70.074242,flow=Background-TCP-Established
147.32.84.25,74.125.232.192,tcp,42637,80,FIN,0,0,7680,8384,1,9,8/14/2011 7:19,8/14/2011 7:21,63,55,0.007938,0.007789,0.000149,6,4,1753,1150,1349,878,126.526703,10,2903,2227,0.071131,0.039517,0.023712,flow=Background-google-analytics1
90.183.39.17,147.32.84.14,tcp,37460,80,FIN,0,0,6912,7040,11,1,8/14/2011 7:19,8/14/2011 7:19,53,63,0.000951,0.00007,0.000881,5,5,916,475,578,137,0.003209,10,1391,715,2804.612061,1287.001343,1274.29126,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3389,80,FIN,0,0,64741,5840,1,13,8/14/2011 7:19,8/14/2011 7:19,127,51,0.026229,0.026134,0.000095,14,23,969,28342,139,27074,0.215692,37,29311,27213,166.904663,60.27113,116.068649,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2552,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:19,8/14/2011 7:19,118,127,0.021172,0.000541,0.020631,100,161,7455,204921,1537,196188,2.527322,261,212376,197725,102.875687,39.171898,63.862953,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2811,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.02109,0.000329,0.020761,80,124,6267,140811,1549,134083,2.22617,204,147078,135632,91.188004,35.486958,55.815067,flow=Background-TCP-Established
220.181.94.226,147.32.87.38,tcp,57911,80,FIN,0,0,26280,64240,20,0,8/14/2011 7:19,8/14/2011 7:19,44,128,0.300835,0.000393,0.300442,11,9,1167,9416,513,8918,1.484451,20,10583,9431,12.799344,6.737591,5.390625,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3390,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:19,8/14/2011 7:19,127,50,0.026344,0.02633,0.000014,15,24,1029,29963,139,28641,0.216484,39,30992,28780,175.532608,64.669907,120.966682,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,3987,3389,RST,0,0,64756,64240,10,1,8/14/2011 7:19,8/14/2011 7:19,118,127,0.020927,0.000301,0.020626,72,97,5783,111648,1545,106360,7.84569,169,117431,107905,21.413031,9.049555,12.267309,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4111,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.022274,0.001826,0.020448,78,121,6129,140086,1531,133514,1.607233,199,146215,135045,123.193085,47.908424,75.741943,flow=Background-TCP-Established
147.32.84.170,209.85.148.105,tcp,49999,80,FIN,0,0,14720,363008,1,9,8/14/2011 7:19,8/14/2011 7:19,63,55,0.008874,0.008726,0.000148,4,2,272,140,0,0,0.017919,6,412,0,279.033417,167.420059,109.589043,flow=From-Normal-V44-Stribrek
90.183.39.17,147.32.84.2,tcp,43989,80,FIN,0,0,7936,6912,11,1,8/14/2011 7:19,8/14/2011 7:19,53,63,0.000843,0.000014,0.000829,6,6,884,1439,468,1035,0.042456,12,2323,1503,259.091766,118.008026,117.807831,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3391,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:19,8/14/2011 7:19,127,53,0.016417,0.016402,0.000015,27,50,1751,69340,141,66614,0.169926,77,71091,66755,447.25351,169.238876,319.168335,flow=Background-TCP-Established
66.249.72.186,147.32.86.92,tcp,40784,80,FIN,0,0,6976,6912,15,1,8/14/2011 7:19,8/14/2011 7:19,49,63,0.103139,0.000014,0.103125,6,4,723,830,319,558,5.926221,10,1553,877,1.518674,0.843708,0.515185,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3392,80,FIN,0,0,64264,5840,1,11,8/14/2011 7:19,8/14/2011 7:19,127,53,0.016499,0.016485,0.000014,13,21,913,25791,143,24631,0.135966,34,26704,24774,242.707733,100.37809,167.39064,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1390,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.021035,0.000264,0.020771,84,124,6499,144255,1541,137521,2.231085,208,150754,139062,92.779968,37.20163,55.677799,flow=Background-TCP-Established
147.32.84.170,195.24.233.55,tcp,58979,80,FIN,0,0,15744,7168,1,11,8/14/2011 7:19,8/14/2011 7:19,63,53,0.02446,0.02431,0.00015,5,5,549,670,211,332,0.226731,10,1219,543,39.694614,19.790909,19.760796,flow=From-Normal-V44-Stribrek
147.32.86.20,188.138.84.239,tcp,3393,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:19,8/14/2011 7:19,127,51,0.026104,0.026092,0.000012,15,23,1029,28342,139,27074,0.216208,38,29371,27213,171.1315,64.752464,115.807152,flow=Background-TCP-Established
90.183.39.17,147.32.87.27,tcp,56756,80,RST,0,0,11648,6912,11,0,8/14/2011 7:19,8/14/2011 7:19,53,64,0.000868,0.000014,0.000854,8,8,981,9224,457,8688,0.023683,16,10205,9145,633.365723,295.570648,317.589935,flow=Background-TCP-Established
83.111.99.122,147.32.84.229,tcp,16417,13363,RST,0,0,17520,65438,19,1,8/14/2011 7:19,8/14/2011 7:22,237,127,1.31044,0.00009,1.31035,6,13,457,871,97,127,195.201965,19,1328,224,0.092212,0.025614,0.061597,flow=Background-TCP-Established
83.111.99.122,147.32.84.229,tcp,53488,13363,FIN,0,0,17520,65429,19,1,8/14/2011 7:19,8/14/2011 7:19,109,127,1.216405,0.000067,1.216338,4,3,346,186,106,0,9.845725,7,532,106,0.609402,0.304701,0.242675,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3394,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:19,8/14/2011 7:19,127,119,0.016743,0.016729,0.000014,22,65,1466,85185,156,81643,0.958296,87,86651,81799,89.74263,21.913897,67.97216,flow=Background-TCP-Established
83.111.99.122,147.32.84.229,tcp,53497,13363,RST,0,0,17456,65425,19,1,8/14/2011 7:19,8/14/2011 7:21,109,127,1.190414,0.000113,1.190301,7,10,530,884,110,326,130.901657,17,1414,436,0.122229,0.045836,0.069701,flow=Background-TCP-Established
83.111.99.122,147.32.84.229,tcp,53509,13363,ACC,0,0,32768,65535,19,1,8/14/2011 7:19,8/14/2011 7:19,109,127,0.000165,0.000165,0,1,3,66,198,0,0,8.977076,4,264,0,0.334185,0,0.222794,flow=Background-TCP-Established
147.32.84.171,193.107.16.156,tcp,44004,2710,FIN,0,0,526080,6432,1,14,8/14/2011 7:19,8/14/2011 7:19,63,50,0.06066,0.060646,0.000014,5,5,712,1664,404,1370,0.182111,10,2376,1774,49.42041,33.231701,32.931297,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2582,3389,RST,0,0,56951,64240,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.023477,0.000488,0.022989,86,134,6619,143292,1541,136012,4.119511,220,149911,137553,53.161648,20.633516,32.460754,flow=Background-TCP-Established
147.32.84.171,193.107.16.156,tcp,44005,2710,FIN,0,0,411648,6432,1,14,8/14/2011 7:19,8/14/2011 7:19,63,50,0.07593,0.075916,0.000014,5,5,585,448,277,154,0.229504,10,1033,431,39.215004,26.302292,26.043701,flow=Background-TCP-Established
46.234.102.58,147.32.84.2,tcp,47817,80,FIN,0,0,92672,6912,9,1,8/14/2011 7:19,8/14/2011 7:19,55,63,0.001289,0.000018,0.001271,64,128,4517,189219,153,180763,0.164465,192,193736,180916,1161.341309,383.092834,772.285339,flow=Background-TCP-Established
83.111.99.122,147.32.84.229,tcp,53519,13363,ACC,0,0,32768,65535,19,1,8/14/2011 7:19,8/14/2011 7:19,109,127,0.000019,0.000019,0,1,3,66,198,0,0,9.000089,4,264,0,0.33333,0,0.222221,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,38607,80,FIN,0,0,6912,7040,11,1,8/14/2011 7:19,8/14/2011 7:19,53,63,0.00103,0.000015,0.001015,5,5,917,475,579,137,0.003742,10,1392,716,2405.130859,1072.961426,1073.249268,flow=Background-TCP-Established
83.111.99.122,147.32.84.229,tcp,53529,13363,FIN,0,0,17476,65484,19,1,8/14/2011 7:19,8/14/2011 7:20,109,127,1.676792,0.000069,1.676723,9,7,591,454,51,43,61.497395,16,1045,94,0.243913,0.130087,0.098035,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3395,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:19,8/14/2011 7:19,127,51,0.026117,0.026103,0.000014,18,28,1211,35966,141,34428,0.242293,46,37177,34569,185.72554,70.162987,124.955452,flow=Background-TCP-Established
83.111.99.122,147.32.84.229,tcp,53537,13363,ACC,0,0,32768,65535,19,1,8/14/2011 7:19,8/14/2011 7:19,109,127,0.000075,0.000075,0,1,3,66,198,0,0,8.912059,4,264,0,0.336623,0,0.224417,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3396,80,FIN,0,0,64153,5840,1,11,8/14/2011 7:19,8/14/2011 7:19,127,53,0.016498,0.016341,0.000157,15,23,1033,28930,143,27662,0.135124,38,29963,27805,273.822571,117.913605,185.2117,flow=Background-TCP-Established
87.217.159.247,147.32.85.5,tcp,64922,21857,FIN,0,0,16965,5840,21,1,8/14/2011 7:19,8/14/2011 7:29,107,63,0.062863,0.000161,0.062702,52,70,3302,4453,292,459,569.736572,122,7755,751,0.212379,0.089515,0.121109,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3397,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:19,8/14/2011 7:19,127,51,0.026439,0.026425,0.000014,15,24,1029,29963,139,28641,0.217017,39,30992,28780,175.101486,64.511078,120.77739,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3398,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:19,8/14/2011 7:19,127,53,0.037919,0.037905,0.000014,11,20,798,23483,148,22377,0.308654,31,24281,22525,97.196213,32.398735,70.193848,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1313,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:19,8/14/2011 7:19,118,128,0.02123,0.000506,0.020724,81,123,6313,141619,1535,134939,1.668431,204,147932,136474,121.671196,47.949238,74.07547,flow=Background-TCP-Established
