SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Tag
95.108.158.243,147.32.86.92,tcp,56210,80,RST,0,0,64256,6912,13,1,8/14/2011 7:26,8/14/2011 7:26,51,63,0.062271,0.000116,0.062155,10,8,984,6171,310,5635,0.353918,18,7155,5945,48.033726,25.429621,23.990515,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1118,3389,RST,0,0,62615,64240,10,0,8/14/2011 7:26,8/14/2011 7:26,118,128,0.021908,0.001095,0.020813,74,115,5901,128936,1543,122688,1.763031,189,134837,124231,106.634537,41.405964,65.473213,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3771,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:26,8/14/2011 7:26,127,53,0.016333,0.016319,0.000014,27,50,1751,69340,141,66614,0.170064,77,71091,66755,446.890564,169.157394,318.709564,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3772,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:26,8/14/2011 7:26,127,51,0.026395,0.026381,0.000014,16,24,1089,29963,139,28641,0.216926,40,31052,28780,179.784821,69.14801,120.793884,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,40336,80,FIN,0,0,55168,6912,11,1,8/14/2011 7:26,8/14/2011 7:26,53,63,0.000951,0.000072,0.000879,21,21,1864,26952,470,25558,0.024934,42,28816,26028,1644.341064,804.505249,804.440491,flow=Background-TCP-Established
66.249.71.123,147.32.87.33,tcp,57865,443,RST,0,0,31168,7936,14,0,8/14/2011 7:26,8/14/2011 7:26,50,64,0.111589,0.000721,0.110868,15,14,1742,11369,756,10437,6.463227,29,13111,11193,4.332201,2.166101,2.046789,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1973,3389,RST,0,0,64075,64240,10,0,8/14/2011 7:26,8/14/2011 7:26,118,128,0.020793,0.00047,0.020323,86,130,6623,148546,1545,141488,2.639025,216,155169,143033,81.469482,32.208866,49.321636,flow=Background-TCP-Established
90.183.39.17,147.32.84.2,tcp,53625,80,FIN,0,0,26112,6912,11,1,8/14/2011 7:26,8/14/2011 7:26,53,63,0.000956,0.000014,0.000942,14,13,1421,12007,453,11141,0.03526,27,13428,11594,737.379456,369.528168,340.464172,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3773,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:26,8/14/2011 7:26,127,50,0.026148,0.026133,0.000015,15,23,1029,28342,139,27074,0.214972,38,29371,27213,172.115433,65.124756,116.544563,flow=Background-TCP-Established
64.202.189.170,147.32.87.40,tcp,80,57426,RST,0,0,0,0,37,0,8/14/2011 7:26,8/14/2011 7:26,91,64,0,0,0,1,1,60,60,0,0,0.000072,2,120,0,13888.88867,0,0,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3774,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:26,8/14/2011 7:26,127,119,0.016472,0.016314,0.000158,24,65,1586,86085,156,82543,0.982004,89,87671,82699,89.612671,23.421494,66.274818,flow=Background-TCP-Established
147.32.86.15,147.32.192.127,tcp,1228,443,RST,0,0,65461,8855,1,5,8/14/2011 7:26,8/14/2011 7:26,127,59,0.000456,0.000278,0.000178,18,23,2509,20689,1451,19409,4.293918,41,23198,20860,9.315501,3.959088,5.124465,flow=Background-TCP-Established
66.249.66.10,147.32.87.36,tcp,50263,80,FIN,0,0,20352,5440,12,0,8/14/2011 7:26,8/14/2011 7:26,52,64,0.019418,0.000251,0.019167,10,8,995,7675,327,7139,2.58784,18,8670,7466,6.569185,3.477804,2.725374,flow=To-Background-CVUT-WebServer
64.12.68.230,147.32.85.5,tcp,443,43859,CON,0,0,16384,9512,23,1,8/14/2011 7:26,8/14/2011 8:21,105,63,0,0,0,12,12,720,720,0,0,3301.308105,24,1440,0,0.006967,0.003332,0.003332,flow=Background
147.32.84.170,209.85.148.147,tcp,54253,80,FIN,0,0,14720,5696,1,9,8/14/2011 7:26,8/14/2011 7:26,63,55,0.008843,0.008829,0.000014,4,3,272,206,0,0,0.017928,7,478,0,334.671997,167.335999,221.361374,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.87.29,tcp,3238,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:26,8/14/2011 7:26,118,128,0.021202,0.000468,0.020734,81,119,6323,137248,1545,130790,1.933058,200,143571,132335,102.945694,41.385204,61.730591,flow=Background-TCP-Established
66.249.72.170,147.32.87.38,tcp,38714,80,FIN,0,0,31936,66560,15,0,8/14/2011 7:26,8/14/2011 7:26,49,128,0.10344,0.000305,0.103135,14,11,1211,13573,279,12839,6.085428,25,14784,13118,3.943847,2.136251,1.671719,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3775,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:26,8/14/2011 7:26,127,50,0.026371,0.026357,0.000014,15,24,1029,29963,139,28641,0.216938,39,30992,28780,175.165253,64.534569,120.692459,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,40981,80,FIN,0,0,49280,6912,11,1,8/14/2011 7:26,8/14/2011 7:26,53,63,0.000895,0.000014,0.000881,19,19,1765,23759,503,22497,0.021137,38,25524,23000,1750.484985,854.781982,852.151733,flow=Background-TCP-Established
147.32.84.3,147.32.80.13,tcp,43722,80,FIN,0,0,9088,66576,1,1,8/14/2011 7:26,8/14/2011 7:30,63,63,0.000202,0.000189,0.000013,21,17,4082,2446,2688,1316,229.442978,38,6528,4004,0.16126,0.087168,0.069734,flow=To-Background-CVUT-Proxy
65.52.108.146,147.32.87.36,tcp,40126,80,RST,0,0,63642,5360,16,0,8/14/2011 7:26,8/14/2011 7:26,112,64,0.125077,0.000232,0.124845,5,4,572,828,276,598,0.251366,9,1400,874,31.826103,15.913052,23.614611,flow=To-Background-CVUT-WebServer
178.77.71.27,147.32.87.29,tcp,4366,3389,RST,0,0,45461,64187,10,0,8/14/2011 7:26,8/14/2011 7:26,118,128,0.021788,0.000455,0.021333,70,115,5673,132144,1555,125902,1.750643,185,137817,127457,105.10424,39.414089,66.030876,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4456,3389,RST,0,0,61368,64240,10,1,8/14/2011 7:26,8/14/2011 7:26,118,127,0.023252,0.002687,0.020565,70,96,5657,111632,1539,106410,7.972477,166,117289,107949,20.696203,8.654776,11.952271,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3776,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:26,8/14/2011 7:26,127,53,0.038027,0.038013,0.000014,11,20,798,23483,148,22377,0.309746,31,24281,22525,96.853554,32.284515,69.94706,flow=Background-TCP-Established
66.249.66.10,147.32.84.242,tcp,40346,443,RST,0,0,40640,7936,12,1,8/14/2011 7:26,8/14/2011 7:26,52,63,0.019162,0.000292,0.01887,15,17,1639,15467,653,14337,2.6823,32,17106,14990,11.557245,5.219401,6.007936,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3777,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:26,8/14/2011 7:26,127,50,0.026236,0.026138,0.000098,15,23,1029,28342,139,27074,0.215845,38,29371,27213,171.419296,64.861359,116.050278,flow=Background-TCP-Established
82.53.73.214,147.32.85.84,tcp,49312,13716,FIN,0,0,524280,14528,20,1,8/14/2011 7:26,8/14/2011 7:26,44,63,0.087458,0.000241,0.087217,13,11,1024,899,154,165,1.595821,24,1923,319,14.412643,7.51964,6.604955,flow=Background-TCP-Established
82.53.73.214,147.32.85.84,tcp,49317,13716,FIN,0,0,524280,14528,20,1,8/14/2011 7:26,8/14/2011 7:27,44,63,0.089212,0.000255,0.088957,13,11,1035,874,165,140,21.577011,24,1909,305,1.065949,0.556147,0.465214,flow=Background-TCP-Established
67.195.112.170,147.32.84.130,tcp,58669,80,FIN,0,0,43520,6864,17,2,8/14/2011 7:26,8/14/2011 7:26,47,62,0.178892,0.000233,0.178659,111,195,7734,289763,400,276885,8.343029,306,297497,277285,36.557465,13.184933,23.253593,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1505,3389,RST,0,0,54031,64187,10,0,8/14/2011 7:26,8/14/2011 7:26,118,128,0.021229,0.00038,0.020849,72,114,5795,131384,1557,125196,1.634775,186,137179,126753,113.165421,43.431053,70.066917,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3778,80,FIN,0,0,64264,5840,1,11,8/14/2011 7:26,8/14/2011 7:26,127,53,0.016322,0.016313,0.000009,14,21,973,25791,143,24631,0.13487,35,26764,24774,252.09462,109.741684,168.695236,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3779,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:26,8/14/2011 7:26,127,50,0.026262,0.026248,0.000014,18,28,1211,35966,141,34428,0.243493,46,37177,34569,184.810242,69.8172,124.359772,flow=Background-TCP-Established
173.20.61.214,147.32.85.84,tcp,50320,13716,FIN,0,0,65700,14656,21,1,8/14/2011 7:26,8/14/2011 7:28,107,63,0.00028,0.00028,0,2,9,171,938,51,434,94.90889,11,1109,485,0.105364,0.566938,0.084292,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2271,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:26,8/14/2011 7:26,118,128,0.021057,0.000484,0.020573,90,135,6873,145083,1555,137761,3.666148,225,151956,139316,61.099552,24.276161,36.771667,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3780,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:26,8/14/2011 7:26,127,53,0.016647,0.016487,0.00016,13,23,913,28930,143,27662,0.136383,36,29843,27805,256.630219,100.015839,183.492355,flow=Background-TCP-Established
168.167.143.93,147.32.84.229,tcp,61484,443,FIN,0,0,65410,65386,19,1,8/14/2011 7:26,8/14/2011 7:27,109,127,0.392491,0.000167,0.392324,9,7,679,526,149,125,23.128004,16,1205,274,0.648564,0.345901,0.263892,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3781,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:26,8/14/2011 7:26,127,53,0.016469,0.016367,0.000102,26,51,1691,69400,141,66614,0.170183,77,71091,66755,446.578094,162.556152,325.063721,flow=Background-TCP-Established
66.249.72.233,147.32.84.2,tcp,58055,80,FIN,0,0,92672,6912,15,1,8/14/2011 7:26,8/14/2011 7:26,49,63,0.103046,0.000091,0.102955,74,108,5184,158111,292,150975,6.390697,182,163295,151267,28.32242,11.422854,17.017654,flow=Background-TCP-Established
147.32.84.94,147.32.80.13,tcp,48521,80,FIN,0,0,11520,66608,1,1,8/14/2011 7:26,8/14/2011 7:26,63,63,0.000394,0.000112,0.000282,11,12,2735,2598,2001,1798,2.251168,23,5333,3799,9.772705,4.442139,4.886981,flow=To-Background-CVUT-Proxy
147.32.86.20,188.138.84.239,tcp,3782,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:26,8/14/2011 7:26,127,51,0.026002,0.025988,0.000014,15,24,1029,29963,139,28641,0.215856,39,30992,28780,176.043289,64.858055,121.209572,flow=Background-TCP-Established
147.32.84.94,147.32.80.13,tcp,48524,80,RST,0,0,26112,66608,1,1,8/14/2011 7:26,8/14/2011 7:41,63,63,0.000518,0.000258,0.00026,15,18,1973,10935,975,9739,900.929321,33,12908,10714,0.035519,0.01554,1.065524,flow=To-Background-CVUT-Proxy
147.32.86.20,188.138.84.239,tcp,3783,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:26,8/14/2011 7:26,127,50,0.026476,0.026462,0.000014,15,23,1029,28342,139,27074,0.216528,38,29371,27213,170.878601,64.656769,115.821175,flow=Background-TCP-Established
141.84.69.67,147.32.84.229,tcp,14836,13363,FIN,0,0,32371,65475,18,1,8/14/2011 7:26,8/14/2011 7:34,110,127,0.033482,0.000178,0.033304,58,72,4880,6066,1536,1953,466.877014,130,10946,3489,0.276304,0.122088,0.152085,flow=Background-TCP-Established
141.84.69.67,147.32.84.229,tcp,14841,13363,ACC,0,0,32767,65535,18,1,8/14/2011 7:26,8/14/2011 7:27,110,127,0.00007,0.00007,0,1,3,66,198,0,0,8.945047,4,264,0,0.335381,0,0.223589,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3784,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:26,8/14/2011 7:26,127,119,0.016534,0.016434,0.0001,23,65,1526,85357,156,81815,0.974777,88,86883,81971,89.251183,22.569265,66.789047,flow=Background-TCP-Established
173.20.61.214,147.32.85.84,tcp,50324,80,FIN,0,0,65700,934400,21,1,8/14/2011 7:26,8/14/2011 7:33,107,63,0.646476,0.000305,0.646171,2,9,132,558,0,0,404.310333,11,690,0,0.024733,0.090483,0.019787,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4129,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:26,8/14/2011 7:26,118,128,0.021155,0.000363,0.020792,73,114,5839,127878,1541,121684,2.704097,187,133717,123225,68.784515,26.626263,42.124664,flow=Background-TCP-Established
147.32.84.94,147.32.80.13,tcp,48529,80,RST,0,0,11520,66608,1,1,8/14/2011 7:26,8/14/2011 7:41,63,63,0.000504,0.000329,0.000175,13,13,2483,2695,1617,1835,900.863342,26,5178,3452,0.027751,0.013321,0.013321,flow=To-Background-CVUT-Proxy
147.32.84.94,147.32.80.13,tcp,48530,80,RST,0,0,19968,66608,1,1,8/14/2011 7:26,8/14/2011 7:30,63,63,0.000259,0.000095,0.000164,27,25,16589,4420,14799,2762,225.871811,52,21009,17561,0.225792,0.11511,0.226685,flow=To-Background-CVUT-Proxy
147.32.84.170,209.85.148.147,tcp,54254,80,FIN,0,0,14720,5696,1,11,8/14/2011 7:26,8/14/2011 7:26,63,53,0.008971,0.008957,0.000014,4,3,272,206,0,0,0.018089,7,478,0,331.693298,165.846649,220.458557,flow=From-Normal-V44-Stribrek
90.183.39.17,147.32.84.14,tcp,42083,80,FIN,0,0,64128,6912,11,1,8/14/2011 7:26,8/14/2011 7:26,53,63,0.000917,0.000014,0.000903,33,42,2656,58534,470,55754,0.018764,75,61190,56224,3943.721924,1726.929321,2186.666504,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4985,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:26,8/14/2011 7:27,118,127,0.046836,0.026463,0.020373,73,97,5835,111648,1537,106360,8.302261,170,117483,107897,20.3559,8.672336,11.629102,flow=Background-TCP-Established
83.99.136.166,147.32.84.229,tcp,50529,13363,FIN,0,0,17152,65331,19,1,8/14/2011 7:26,8/14/2011 7:34,109,127,0.051707,0.000094,0.051613,51,65,4652,5444,1721,1731,465.552307,116,10096,3452,0.247018,0.107399,0.137471,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3785,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:26,8/14/2011 7:26,127,53,0.038066,0.037878,0.000188,11,20,798,23483,148,22377,0.309659,31,24281,22525,96.88076,32.293587,69.912834,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1776,3389,RST,0,0,61710,64240,10,0,8/14/2011 7:26,8/14/2011 7:26,118,128,0.021145,0.000581,0.020564,77,120,6079,135278,1541,128760,1.825898,197,141357,130301,107.344437,41.623352,65.958855,flow=Background-TCP-Established
2.89.221.177,147.32.84.229,tcp,49662,13363,FIN,0,0,132480,65363,13,1,8/14/2011 7:26,8/14/2011 7:26,51,127,0.128544,0.000173,0.128371,12,9,976,1121,172,515,1.840601,21,2097,687,10.866016,5.976358,4.346815,flow=Background-TCP-Established
141.84.69.67,147.32.84.229,tcp,14867,13363,FIN,0,0,32593,65406,18,1,8/14/2011 7:26,8/14/2011 7:26,110,127,0.063814,0.000196,0.063618,11,9,768,693,129,174,3.805756,20,1461,303,4.992438,2.627599,2.117934,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3786,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:26,8/14/2011 7:26,127,51,0.026431,0.026416,0.000015,15,24,1029,29963,139,28641,0.217257,39,30992,28780,174.908066,64.439812,120.591217,flow=Background-TCP-Established
147.32.84.162,147.32.80.13,tcp,60919,80,RST,0,0,65700,65696,1,1,8/14/2011 7:26,8/14/2011 7:28,127,63,0.00087,0.000142,0.000728,6,6,1645,2929,1291,2585,65.593216,12,4574,3876,0.1677,0.076227,8.607451,flow=To-Background-CVUT-Proxy
147.32.86.20,188.138.84.239,tcp,3787,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:26,8/14/2011 7:26,127,50,0.026104,0.02609,0.000014,15,23,1029,28342,139,27074,0.215253,38,29371,27213,171.890762,65.039742,116.347946,flow=Background-TCP-Established
66.249.66.10,147.32.87.36,tcp,37339,80,FIN,0,0,20352,5440,12,0,8/14/2011 7:26,8/14/2011 7:27,52,64,0.019478,0.000208,0.01927,10,8,961,7040,293,6504,2.583436,18,8001,6797,6.580384,3.483732,2.730203,flow=To-Background-CVUT-WebServer
178.77.71.27,147.32.87.29,tcp,2631,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:26,8/14/2011 7:27,118,128,0.021087,0.000474,0.020613,85,132,6591,144015,1543,136843,3.015933,217,150606,138386,71.619629,27.852077,43.749294,flow=Background-TCP-Established
78.100.22.240,147.32.84.229,tcp,53060,13363,FIN,0,0,17384,65340,13,1,8/14/2011 7:26,8/14/2011 7:27,115,127,0.199974,0.000019,0.199955,12,11,893,766,195,136,4.750438,23,1659,331,4.631152,2.315576,2.192138,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3788,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:26,8/14/2011 7:26,127,53,0.016423,0.016409,0.000014,13,21,913,25791,143,24631,0.135757,34,26704,24774,243.08139,100.546303,167.577179,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,51738,80,FIN,0,0,8704,6912,16,1,8/14/2011 7:26,8/14/2011 7:26,48,63,0.17712,0.000015,0.177105,5,5,789,1752,451,1414,0.498341,10,2541,1865,18.059923,8.026858,8.026874,flow=Background-TCP-Established
66.249.72.50,147.32.87.38,tcp,57241,443,FIN,0,0,37696,65792,15,0,8/14/2011 7:27,8/14/2011 7:27,49,128,0.103321,0.000296,0.103025,17,14,1883,16117,753,15185,6.299774,31,18000,15938,4.762075,2.539773,2.098015,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3789,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:27,8/14/2011 7:27,127,53,0.01638,0.016366,0.000014,27,51,1751,69400,141,66614,0.170137,78,71151,66755,452.576447,169.073807,325.158844,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4091,3389,RST,0,0,64075,64240,10,0,8/14/2011 7:27,8/14/2011 7:27,118,128,0.020975,0.000401,0.020574,81,120,6317,135003,1539,128485,1.950676,201,141320,130024,102.528564,41.011425,61.692616,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3790,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:27,8/14/2011 7:27,127,51,0.026336,0.026322,0.000014,15,24,1029,29963,139,28641,0.217056,39,30992,28780,175.070023,64.499481,120.595634,flow=Background-TCP-Established
147.32.86.126,89.185.253.133,tcp,57189,443,RST,0,0,16064,8000,1,7,8/14/2011 7:27,8/14/2011 7:27,63,57,0.000723,0.000547,0.000176,10,10,1136,3427,554,2851,0.626789,20,4563,3405,30.313232,14.3589,14.409729,flow=Background-TCP-Established
147.32.87.54,93.184.71.10,tcp,3362,80,FIN,0,0,64240,6432,0,10,8/14/2011 7:27,8/14/2011 7:27,128,54,0.008025,0.007952,0.000073,7,10,874,7892,458,7326,20.389095,17,8766,7784,0.784733,0.294391,0.441585,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3791,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:27,8/14/2011 7:27,127,50,0.026329,0.026233,0.000096,15,23,1029,28342,139,27074,0.215564,38,29371,27213,171.642761,64.945908,116.207817,flow=Background-TCP-Established
81.90.174.5,147.32.84.36,tcp,41543,80,FIN,0,0,44632,8192,13,1,8/14/2011 7:27,8/14/2011 7:27,51,63,0.246345,0.000014,0.246331,16,16,2224,14679,1160,13615,2.678363,32,16903,14775,11.574234,5.600465,5.600465,flow=Background-TCP-Established
213.146.189.239,147.32.84.229,tcp,48733,80,FIN,0,0,6144,65488,17,1,8/14/2011 7:27,8/14/2011 7:27,47,127,0.047354,0.000166,0.047188,11,8,781,622,47,82,1.434208,19,1403,129,12.550481,6.972489,5.047828,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3792,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:27,8/14/2011 7:27,127,119,0.016577,0.01646,0.000117,21,64,1406,84850,156,81362,0.946343,85,86256,81518,88.762741,21.133986,67.750824,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1372,3389,RST,0,0,64075,64240,10,0,8/14/2011 7:27,8/14/2011 7:27,118,128,0.02102,0.000485,0.020535,85,127,6563,142182,1545,135292,4.149317,212,148745,136837,50.851746,20.244297,30.524837,flow=Background-TCP-Established
147.32.84.170,209.85.148.103,tcp,42422,80,FIN,0,0,14720,5696,1,9,8/14/2011 7:27,8/14/2011 7:27,63,55,0.009188,0.008964,0.000224,4,3,272,206,0,0,0.018348,7,478,0,327.011139,163.505569,216.076065,flow=From-Normal-V44-Stribrek
147.32.86.20,80.239.207.156,tcp,3793,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:27,8/14/2011 7:27,127,53,0.038052,0.038038,0.000014,13,20,918,23483,148,22377,0.309965,33,24401,22525,103.237457,38.714046,69.889427,flow=Background-TCP-Established
90.183.39.17,147.32.84.2,tcp,56255,80,FIN,0,0,26112,6912,11,1,8/14/2011 7:27,8/14/2011 7:27,53,63,0.000982,0.00009,0.000892,14,13,1425,11775,457,10909,0.029393,27,13200,11366,884.564331,443.610321,409.514404,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3794,80,FIN,0,0,64687,5840,1,13,8/14/2011 7:27,8/14/2011 7:27,127,51,0.026336,0.026137,0.000199,17,28,1151,35966,141,34428,0.243435,45,37117,34569,180.746399,65.725967,124.296799,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3795,80,FIN,0,0,64153,5840,1,11,8/14/2011 7:27,8/14/2011 7:27,127,53,0.016417,0.016322,0.000095,15,23,1033,28930,143,27662,0.135054,38,29963,27805,273.964478,117.91758,185.291245,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3796,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:27,8/14/2011 7:27,127,51,0.026414,0.026315,0.000099,15,24,1029,29963,139,28641,0.216813,39,30992,28780,175.266251,64.571777,120.840843,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3319,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:27,8/14/2011 7:27,118,128,0.021114,0.000593,0.020521,81,124,6315,138584,1537,131850,2.808758,205,144899,133387,72.629967,28.48234,44.137138,flow=Background-TCP-Established
212.79.106.72,147.32.84.14,tcp,64868,80,FIN,0,0,1442,6432,15,1,8/14/2011 7:27,8/14/2011 7:27,49,63,0.008997,0.000014,0.008983,5,4,450,752,156,518,0.532357,9,1202,674,15.027511,7.513755,5.761165,flow=Background-TCP-Established
147.32.84.170,195.24.233.55,tcp,35970,80,FIN,0,0,15744,7168,1,11,8/14/2011 7:27,8/14/2011 7:27,63,53,0.024415,0.024256,0.000159,5,5,549,669,211,331,0.211665,10,1218,542,42.52002,21.381342,21.343693,flow=From-Normal-V44-Stribrek
147.32.86.20,188.138.84.239,tcp,3797,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:27,8/14/2011 7:27,127,50,0.026338,0.02623,0.000108,15,23,1029,28342,139,27074,0.216012,38,29371,27213,171.286774,64.811211,115.964638,flow=Background-TCP-Established
141.84.69.67,147.32.84.229,tcp,14874,13363,FIN,0,0,32490,65407,18,1,8/14/2011 7:27,8/14/2011 7:34,110,127,0.019357,0.00006,0.019297,64,81,5298,17053,1595,12477,467.733337,145,22351,14072,0.307868,0.134692,0.171061,flow=Background-TCP-Established
90.183.39.17,147.32.84.2,tcp,56755,80,FIN,0,0,6912,6912,11,1,8/14/2011 7:27,8/14/2011 7:27,53,63,0.000894,0.000015,0.000879,5,5,897,472,559,134,0.009174,10,1369,693,981.033386,436.728912,436.728912,flow=Background-TCP-Established
147.32.84.184,199.59.148.20,tcp,45765,443,FIN,0,0,14600,11250,1,20,8/14/2011 7:27,8/14/2011 7:27,63,44,0.19228,0.192038,0.000242,11,11,2220,4254,1584,3630,30.808733,22,6474,5214,0.681625,0.326615,0.326619,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3798,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:27,8/14/2011 7:27,127,53,0.016686,0.016553,0.000133,13,21,913,25791,143,24631,0.135733,34,26704,24774,243.124374,100.6129,167.813385,flow=Background-TCP-Established
147.32.84.59,147.32.80.7,tcp,51520,80,FIN,0,0,63356,65534,2,1,8/14/2011 7:27,8/14/2011 7:27,126,63,0.000872,0.000265,0.000607,6,4,438,1118,82,884,16.869724,10,1556,966,0.5335,0.29639,0.177836,flow=Background-Established-cmpgw-CVUT
